Unnamed: 0,Initial dates,End dates,Latitud,Longitudes,Cloudiness Mean,Water percentage Mean,Vegetation percentage Mean,Year,Month,Duration_Days
43,2023-09-24,2023-12-24,-26.74746024129318,150.6462327002661,0.113113,0.0592345,33.4272475,2023,9,91
44,2019-06-22,2019-09-22,35.36698752849388,-120.3394876440156,0.137027,0.87799,20.106609,2019,6,92
45,2023-08-28,2023-11-28,24.01484562223929,77.4313714796395,1.165846666666666,0.8518629999999999,51.746623,2023,8,92
46,2023-02-25,2023-05-25,34.91077246255159,72.1523429605761,1.904933071428571,0.207459,46.99131071428572,2023,2,89
47,2021-08-10,2021-11-10,26.91230759868501,73.6611965625874,1.850318,0.0051129999999999,30.52205233333333,2021,8,92
48,2021-07-06,2021-10-06,33.65950321709788,96.35363688311644,0.8800599999999998,0.384252,31.426033,2021,7,92
49,2023-03-18,2023-06-18,-15.85076528278005,34.41251314849205,1.06090075,0.15389475,90.43438575000002,2023,3,92
50,2021-07-01,2021-10-01,36.36669214050009,101.9475390142233,4.8136495,0.379375,62.32770650000001,2021,7,92
51,2021-04-24,2021-07-24,-36.58885727913951,148.3518114369096,1.240360333333333,0.5829223333333333,80.37367866666666,2021,4,91
52,2020-04-08,2020-07-08,-35.3064592262858,144.9416407542321,0.4744605,0.0862431999999999,71.5787531,2020,4,91
53,2018-08-17,2018-11-17,36.80702525765901,30.04998575984567,1.662871142857143,19.79437514285714,27.06797108571429,2018,8,92
54,2021-01-08,2021-04-08,17.11745707879022,121.0646721145981,2.841734,0.025665,91.549122,2021,1,90
55,2020-07-23,2020-10-23,-1.774962367231154,-58.96922601203288,3.953547333333333,7.634635,86.774961,2020,7,92
56,2020-04-06,2020-07-06,-9.997738709558035,-74.17423470968504,0.9043805,4.036879,93.1167635,2020,4,91
57,2020-03-24,2020-06-24,-16.33327430866623,-56.03148869914644,1.229749857142857,0.6932195238095238,90.31550485714286,2020,3,92
58,2021-06-13,2021-09-13,-10.26713658429472,-47.85216888760925,0.1183462142857143,0.0822284285714285,64.03415921428572,2021,6,92
59,2023-06-21,2023-09-21,-21.73475243175087,-53.79580868494868,0.1714551052631579,0.0515485789473684,57.79613631578947,2023,6,92
60,2020-06-10,2020-09-10,-27.31533799686657,-49.62603993443011,2.028249,0.0612655,89.649585,2020,6,92
61,2021-07-22,2021-10-22,6.995391233067835,22.35876292240101,2.108793,0.072265,94.871926,2021,7,92
62,2019-08-28,2019-11-28,-21.06192776409067,-55.10466265341002,1.586219333333333,0.0185243333333333,41.90632799999999,2019,8,92
63,2019-04-25,2019-07-25,10.73591340173569,-74.43045885363247,0.8470133333333333,5.374135666666668,88.76774133333333,2019,4,91
64,2023-07-07,2023-10-07,-11.42634555863006,-53.63845334533816,0.8558795384615384,0.8214371923076921,91.31694369230767,2023,7,92
65,2021-06-02,2021-09-02,-15.53297569853264,143.3443312785363,0.6928058333333335,0.0335400833333333,47.66807175,2021,6,92
66,2017-05-23,2017-08-23,39.78801004800486,-4.681574812083284,1.21132,0.1861632,25.168966,2017,5,92
67,2022-01-10,2022-04-10,23.83087230885561,83.61384234679036,0.9624878571428572,0.5918212857142856,43.39773885714285,2022,1,90
68,2021-09-06,2021-12-06,-22.79941552976513,-64.43640108635496,1.25699,0.10990425,66.70271775,2021,9,91
69,2020-08-24,2020-11-24,33.43656107082991,-95.60638110753548,1.087378875,1.2765945,76.253449875,2020,8,92
70,2020-06-24,2020-09-24,-26.49809469274537,-49.00467473941606,0.3966065,0.3616265,90.8557265,2020,6,92
71,2022-05-21,2022-08-21,37.07629706857939,39.94542851145874,1.0196604,0.1116084,27.8234032,2022,5,92
72,2019-02-28,2019-05-28,-14.21212048064674,-53.67553372752026,2.164062,0.095733,91.7794564,2019,2,89
73,2019-01-16,2019-04-16,-22.35957722992261,-59.87339575228019,1.4922264,0.1547158,76.09747349999999,2019,1,90
74,2019-07-08,2019-10-08,35.54240284064693,106.1996302554899,0.47547875,0.052216,84.81361275,2019,7,92
75,2022-06-07,2022-09-07,-5.261888827467089,-64.35096399518866,0.276685,0.133463,99.173552,2022,6,92
76,2022-06-09,2022-09-09,-18.59437265576141,143.6572380373294,0.146886,0.0451655714285714,29.21796714285714,2022,6,92
77,2023-07-25,2023-10-25,-4.260813245817346,-42.45201239302901,0.9164767142857144,0.5092597142857143,81.04619728571429,2023,7,92
78,2021-04-26,2021-07-26,-0.9518233392936396,34.74860646795474,0.044807,34.926793,62.941676,2021,4,91
79,2020-01-23,2020-04-23,-27.94754095854987,-58.51800496336737,0.64702765,4.507100499999999,89.13286145,2020,1,91
80,2019-06-25,2019-09-25,3.307739676095103,19.34148267598217,1.799562,0.0,92.560589,2019,6,92
81,2019-01-24,2019-04-24,17.4446795719212,-100.9805716997148,2.509463,38.88849433333333,31.50874033333333,2019,1,90
82,2021-04-15,2021-07-15,38.03673363941131,32.27391022708002,0.926004,0.3023130000000001,21.300198,2021,4,91
83,2020-05-18,2020-08-18,-36.17457905162138,143.47931880129,0.7699529285714286,0.8143177857142857,63.44255478571428,2020,5,92
84,2023-07-09,2023-10-09,22.93821074595773,72.63410468831637,0.0004845,0.4634625,71.6982485,2023,7,92
85,2019-05-14,2019-08-14,-37.43430124800184,-60.01334409557751,0.5533955,0.3488896666666666,50.42263366666666,2019,5,92
86,2019-09-23,2019-12-23,-16.40426230882967,33.41795094275574,0.2472775,0.5935705,56.1948325,2019,9,91
87,2019-03-27,2019-06-27,-17.06761395191519,137.5006134822777,1.501942166666667,1.649337666666667,34.09054183333333,2019,3,92
88,2022-09-28,2022-12-28,0.860404146345175,21.69239445709422,0.193067,0.025561,99.577504,2022,9,91
89,2022-01-10,2022-04-10,26.23305969872719,82.96701113650926,0.0157035714285714,0.8486635714285714,65.59531685714286,2022,1,90
90,2021-08-20,2021-11-20,-33.83840888877969,-53.94016229321842,0.888705125,21.19811762499999,69.519471,2021,8,92
91,2020-01-04,2020-04-04,14.76885571598175,108.536952766394,1.4533015,12.37285725,78.43605449999998,2020,1,91
92,2021-05-27,2021-08-27,28.95752977469313,74.5076604026491,0.3740443333333334,0.05726,36.80839433333333,2021,5,92
93,2022-02-07,2022-05-07,-19.52669591099759,139.7324688058652,0.270927,0.0130566666666666,22.92946833333333,2022,2,89
94,2022-09-09,2022-12-09,24.23434335511737,81.11153288742497,0.0886314545454545,3.341697272727272,67.04335636363636,2022,9,91
95,2019-09-26,2019-12-26,9.327514768443583,22.6705778126375,1.281146857142857,0.0010725714285714,62.120093,2019,9,91
96,2021-04-05,2021-07-05,37.69898239568298,-113.1437857342057,0.2018,0.03829,24.433145,2021,4,91
97,2019-03-19,2019-06-19,-33.55081694922645,147.3409958182401,0.017701,0.091874,21.589079,2019,3,92
98,2022-02-10,2022-05-10,-35.36345421533942,143.7875690303351,0.3477085,0.79323,45.325336,2022,2,89
99,2019-08-10,2019-11-10,38.52539048178161,-108.5151763638163,0.8734719999999999,0.1127282,47.9629332,2019,8,92
100,2019-03-17,2019-06-17,23.37430526960896,99.78115431740387,2.065427666666666,0.066268,71.48799283333334,2019,3,92
101,2023-06-21,2023-09-21,5.674294529809231,28.06797170041705,1.907205,0.000252,96.37708525,2023,6,92
102,2019-05-21,2019-08-21,-19.89970891470082,146.0929068650294,0.7703404,13.909844,44.79790799999999,2019,5,92
103,2022-08-01,2022-11-01,25.75008395696232,73.18634718732156,1.036552142857143,0.2631615714285714,41.529497,2022,8,92
104,2021-05-02,2021-08-02,-14.07895310552109,-64.97495460268426,0.6044725000000002,4.60773995,86.27716385000002,2021,5,92
105,2022-05-20,2022-08-20,8.076821371220461,30.96859948324627,4e-06,1.372039,63.70587299999999,2022,5,92
106,2023-02-26,2023-05-26,-32.23550484214594,146.8728338037382,0.5005684,0.0070875999999999,21.8195162,2023,2,89
107,2019-02-10,2019-05-10,37.92113718784097,-7.277265519157822,0.6634497142857142,2.083464571428572,78.76521907142858,2019,2,89
108,2018-05-13,2018-08-13,34.21696622168977,-5.242538481798079,0.24046875,0.2029025,40.03437975,2018,5,92
109,2022-05-23,2022-08-23,-7.906512014985445,23.86388534732427,0.6237265714285715,0.0426262857142857,34.52006742857143,2022,5,92
110,2021-07-02,2021-10-02,37.93618640495807,69.82241169187284,0.26829,0.966052,21.525161,2021,7,92
111,2022-05-11,2022-08-11,-8.871662147712396,23.48436594808476,1.090894666666667,0.0005308888888888,47.466672,2022,5,92
112,2022-04-13,2022-07-13,-21.53312721372686,141.4625926193341,0.8452912857142857,0.0065558571428571,30.71396214285714,2022,4,91
113,2021-08-05,2021-11-05,-36.22762873429907,140.2035924876847,0.017974,0.09916,57.2920175,2021,8,92
114,2022-02-21,2022-05-21,-4.710674257168535,31.2763911371134,0.811380857142857,0.5524057142857143,87.32831828571427,2022,2,89
115,2020-07-02,2020-10-02,10.42563173194621,40.50772000105593,2.327239666666667,0.4264286666666666,48.34520800000001,2020,7,92
116,2019-07-12,2019-10-12,-7.167986382989461,-61.90029751369393,1.638004625,3.198894375,93.208687875,2019,7,92
117,2022-02-22,2022-05-22,-36.12224383903664,-71.72264727747992,0.9976086153846156,7.155588461538462,51.40366107692308,2022,2,89
118,2021-06-13,2021-09-13,-10.82390544642767,-50.89627484981452,0.7312280666666666,1.316906266666667,60.58451300000001,2021,6,92
119,2021-08-03,2021-11-03,-32.72690320817782,-54.09189041262577,0.2810635,9.012471,76.709913,2021,8,92
120,2023-05-08,2023-08-08,-35.99020333936945,143.8619695158342,0.6399962499999999,1.268778666666667,68.74648183333333,2023,5,92
121,2020-03-15,2020-06-15,-10.08297337275984,23.27917956289869,0.9664124285714284,0.0517861428571428,93.37607785714285,2020,3,92
122,2020-05-02,2020-08-02,35.86290134642026,118.4573321600917,2.586557,1.275264666666667,56.03827133333333,2020,5,92
123,2023-07-18,2023-10-18,27.55686572795751,95.61287164607052,2.3687065,4.905381999999999,84.41881550000001,2023,7,92
124,2023-05-20,2023-08-20,21.81459732233463,84.98997096044343,1.408508666666666,0.3741926666666666,31.632642,2023,5,92
125,2020-07-11,2020-10-11,28.26129640691062,-109.0512724053846,0.56985,0.3128835,82.17129059999999,2020,7,92
126,2023-07-23,2023-10-23,38.8604401532797,20.74661991820298,1.542210285714286,31.459302,54.07631742857143,2023,7,92
127,2019-02-18,2019-05-18,35.96608981827474,61.52981620393948,2.278604,0.18629,23.122105,2019,2,89
128,2021-03-16,2021-06-16,35.62889266242139,139.4451331526137,3.880596,13.78309,25.92822,2021,3,92
129,2022-03-25,2022-06-25,36.63163818800895,-106.1863990183377,0.5123365,0.179345,25.33205025,2022,3,92
130,2021-01-04,2021-04-04,21.75401150057787,-100.6361429021969,0.109323,0.032631,26.719403,2021,1,90
131,2022-02-10,2022-05-10,-14.0226224680238,-58.79701580226522,0.2045136666666667,0.0024683333333333,85.56401933333332,2022,2,89
132,2020-07-09,2020-10-09,-6.601603569487082,-51.97176661651086,0.7497386666666666,1.966729111111111,82.74998000000001,2020,7,92
133,2019-06-03,2019-09-03,-17.0306970611875,-67.19866225581058,1.731822,0.1083915,36.661234,2019,6,92
134,2022-09-10,2022-12-10,-34.07519007381769,-57.63313390956223,0.553671,2.532809636363636,66.0486541818182,2022,9,91
135,2019-08-08,2019-11-08,36.40530524584011,116.861837728809,1.354928166666667,0.7404855,69.42883666666667,2019,8,92
136,2022-08-08,2022-11-08,25.61003981782279,-103.8728693356436,2.712679666666666,0.4819236666666667,21.315604,2022,8,92
137,2023-05-07,2023-08-07,-2.02228128610966,-66.23757500064846,0.418466,8.642135,89.097708,2023,5,92
138,2023-02-23,2023-05-23,22.317797088948,79.51044644698243,0.27406275,1.041051,27.736967,2023,2,89
139,2023-07-02,2023-10-02,-39.99731410897236,-72.83508682833714,0.933723,13.454245,71.739137,2023,7,92
140,2021-02-06,2021-05-06,-22.4621285033568,143.9742706350258,0.9882267500000002,0.00917225,29.52203,2021,2,89
141,2022-07-05,2022-10-05,-32.74629880640961,136.8156963741591,1.49180275,0.7339601666666665,28.72383325,2022,7,92
142,2022-04-15,2022-07-15,-8.04611062196414,18.48495894294848,0.5848962142857141,0.0058458571428571,69.45661985714285,2022,4,91
143,2019-07-16,2019-10-16,36.26791271103811,118.2577259595269,1.385594125,0.703742625,65.05646925,2019,7,92
144,2021-06-13,2021-09-13,27.42633075458686,-99.9016448694228,1.328521857142857,0.0750411428571428,40.70057885714287,2021,6,92
145,2023-09-11,2023-12-11,-8.912416617499161,-56.34743091446266,2.9104665,0.0825625,94.766274,2023,9,91
146,2022-03-16,2022-06-16,28.93628651719733,78.38285896620545,0.5221048947368422,0.7642050000000001,37.31589389473684,2022,3,92
147,2021-09-09,2021-12-09,-16.13954244070793,34.12422593717775,2.426908,0.0694195,30.8867695,2021,9,91
148,2022-03-09,2022-06-09,8.127818362395573,37.37060868394357,1.4988755,0.091138,36.685023,2022,3,92
149,2019-03-13,2019-06-13,35.71877423298928,140.842622056203,3.541916,6.750243,28.089818,2019,3,92
150,2019-01-04,2019-04-04,-33.31095224241528,-59.76041772175937,1.068895666666666,15.37085207407408,68.95214803703703,2019,1,90
151,2023-05-17,2023-08-17,-3.088485229268571,-64.56966617877924,4.873186,6.304763,84.044951,2023,5,92
152,2019-05-11,2019-08-11,24.06336439286986,-105.2586489607372,1.5785276,0.0028572,49.83925000000001,2019,5,92
153,2020-02-15,2020-05-15,24.33829685300905,81.85266920305082,1.296531,0.650891,52.2359645,2020,2,90
154,2019-06-09,2019-09-09,7.561999453986672,40.41112250686331,1.373622,0.000621,49.159816,2019,6,92
155,2020-07-12,2020-10-12,33.37407874165918,-81.83384785079419,1.684619142857143,2.536351714285714,87.68045485714286,2020,7,92
156,2020-01-16,2020-04-16,-21.43977351849326,144.21465380957,0.1223504,0.0160218,28.5126162,2020,1,91
157,2022-09-23,2022-12-23,-24.89776028627374,151.9648794784985,1.57058,1.766825,90.15867333333334,2022,9,91
158,2023-08-01,2023-11-01,-10.82060113867176,36.10179923359405,2.76913375,0.001613,55.2779025,2023,8,92
159,2020-03-20,2020-06-20,-30.9694136944314,-61.57067859191102,0.5231095652173914,0.0696849130434782,51.23053395652174,2020,3,92
160,2021-01-16,2021-04-16,5.549660668934948,17.19285042473825,0.274745,0.00044175,79.4348595,2021,1,90
161,2019-08-26,2019-11-26,-18.36625785487688,-58.66848056305314,0.7199571666666666,0.0007428333333333,65.04140433333333,2019,8,92
162,2020-06-16,2020-09-16,14.31552264770556,32.14774167910321,2.396263,3.895601,22.407649,2020,6,92
163,2021-02-01,2021-05-01,-14.93273547123263,-51.66824491377793,0.0086675,1.077432,92.8748545,2021,2,89
164,2020-01-05,2020-04-05,-5.698031599689415,18.23322766427469,4.997472,0.003464,88.376665,2020,1,91
165,2019-01-14,2019-04-14,37.24461735166308,128.0146962323068,3.102314,5.604886,21.414357,2019,1,90
166,2019-06-28,2019-09-28,-23.33366305004921,-61.23798120544812,0.0872473333333333,0.0447022222222222,74.38844522222222,2019,6,92
167,2020-07-25,2020-10-25,36.4944598818384,139.0241807716376,1.597397,0.541962,80.400473,2020,7,92
168,2022-06-14,2022-09-14,26.58710060503367,110.2234536008715,0.146078,0.414546,95.070988,2022,6,92
169,2018-09-27,2018-12-27,-35.34957614554331,-71.6875146931809,0.34832425,7.716883250000001,60.246487,2018,9,91
170,2020-09-07,2020-12-07,-29.96528352868693,152.4103634833362,2.4959739,1.5066129,89.4841002,2020,9,91
171,2023-07-22,2023-10-22,-21.31962536612786,147.9786861284742,0.909645,1.936794857142857,45.98171614285715,2023,7,92
172,2019-06-04,2019-09-04,-23.18040416580701,-61.39329450571728,0.0953834444444444,0.0482763333333333,78.5631731111111,2019,6,92
173,2020-04-10,2020-07-10,1.537936570253045,30.3185655399719,1.4505025,21.620087,75.342816,2020,4,91
174,2020-06-12,2020-09-12,-6.344990039835061,-57.96228959677669,0.9949383636363638,1.253543636363636,95.79024527272728,2020,6,92
175,2020-03-26,2020-06-26,-8.68992140683778,37.64142767206724,1.747371,0.3352476666666667,94.03396433333334,2020,3,92
176,2023-05-15,2023-08-15,-16.1371909319212,32.77065215657808,0.9690636,0.3357135999999999,40.775907,2023,5,92
177,2021-01-14,2021-04-14,-34.12615938556782,-58.743562534251,0.3608787999999999,16.3172768,72.5760712,2021,1,90
178,2019-04-18,2019-07-18,-18.99649444310437,33.86269605012569,1.1153755,0.1577175,84.74718433333332,2019,4,91
179,2021-04-24,2021-07-24,-25.33553713628249,-50.90165557898092,2.5309165,0.1937835,76.68539,2021,4,91
180,2020-08-27,2020-11-27,-32.52934033807815,-58.87263389504905,0.8747237999999999,1.62912,61.0090102,2020,8,92
181,2021-02-25,2021-05-25,-8.587580952690253,28.26116016272755,2.906441333333333,18.840318,76.65856066666667,2021,2,89
182,2023-05-22,2023-08-22,-17.20692027485378,-54.10683766355649,0.5999225,0.0053890714285714,62.48492035714285,2023,5,92
183,2021-07-14,2021-10-14,-8.203890618608824,-38.37513452668392,1.623352,0.5543063333333333,53.53469533333333,2021,7,92
184,2020-08-02,2020-11-02,32.79763641322961,71.26404970551434,0.68889975,2.3031835,24.544389,2020,8,92
185,2019-06-03,2019-09-03,-19.20513552431149,-51.6488200773509,0.1249273,0.1359837,59.9037612,2019,6,92
186,2023-05-28,2023-08-28,-18.84110570498834,-63.3702136426446,1.068252125,0.1590575,79.32720850000001,2023,5,92
187,2023-03-07,2023-06-07,34.48001904500302,103.6712580227247,1.978162,0.133998,25.890601,2023,3,92
188,2020-02-12,2020-05-12,-26.40032418261241,-54.58268444886203,0.7524177692307692,0.3904452307692307,95.2262346153846,2020,2,90
189,2019-06-19,2019-09-19,-6.59510557476726,-65.9983819169009,1.741768,0.3647564444444444,95.82927477777778,2019,6,92
190,2020-01-16,2020-04-16,1.415342400070301,42.00736492463363,0.004399,0.136526,37.55202,2020,1,91
191,2022-07-17,2022-10-17,-13.53451364130812,29.76090735320713,0.7354650833333333,0.01379075,46.875302,2022,7,92
192,2020-04-03,2020-07-03,31.49627691225428,72.22893111323049,0.2748265,0.564303,30.36667975,2020,4,91
193,2020-09-10,2020-12-10,-7.382090478534181,-71.59372414322567,1.4760004,0.0111194,97.4351526,2020,9,91
194,2021-09-03,2021-12-03,-24.10631766764403,-49.10323088563598,3.571587,0.379724,63.36763500000001,2021,9,91
195,2020-08-14,2020-11-14,-0.5448222612948541,-55.35093943011015,2.6016005,0.190808,96.57911075,2020,8,92
196,2020-05-22,2020-08-22,-17.37314406664402,-43.4759517611009,1.0952475,0.0900875,79.798296,2020,5,92
197,2021-03-21,2021-06-21,-7.920019708340647,22.27567322430573,0.9641385,0.137743,67.09942366666667,2021,3,92
198,2022-07-20,2022-10-20,-6.832241954510074,-49.13242599501029,0.2345956666666666,1.566656666666667,66.76460933333334,2022,7,92
199,2019-04-10,2019-07-10,23.7264938124789,95.97878081383692,1.100288,1.380029375,52.029204375,2019,4,91
200,2020-04-27,2020-07-27,-22.7479276170553,32.33238558203487,0.3017166428571428,0.0638989999999999,53.65091364285714,2020,4,91
201,2019-07-12,2019-10-12,-31.0272237301145,151.642100917051,0.7193100000000001,0.0417867777777777,53.37731933333334,2019,7,92
202,2020-04-14,2020-07-14,25.02768220231506,98.53986847800098,3.994786,0.225461,76.387298,2020,4,91
203,2021-07-24,2021-10-24,-11.47502720386638,31.03408204673528,0.1524754,1.0058012,41.69258599999999,2021,7,92
204,2020-09-17,2020-12-17,26.67000500117872,106.0885295607834,0.1953645,0.92773,77.8990685,2020,9,91
205,2020-09-07,2020-12-07,4.449223602684825,18.96540841518333,2.6817345,0.6905055,94.8540925,2020,9,91
206,2021-09-16,2021-12-16,-28.1466091029532,153.0579095219596,0.3741763333333334,0.3582473333333333,96.349619,2021,9,91
207,2022-05-08,2022-08-08,-11.8742033006874,-48.07402522476235,0.3836573076923077,0.9429332307692307,74.6525003846154,2022,5,92
208,2021-07-06,2021-10-06,-17.37314041516509,-40.86006517775093,0.609588857142857,0.0425365714285714,42.90330814285715,2021,7,92
209,2020-03-12,2020-06-12,30.66474198583468,31.28210735931665,0.718371,15.6029185,42.09125883333333,2020,3,92
210,2021-07-08,2021-10-08,10.04909037959039,31.41603065922433,2.5912275,0.1575945,92.6778585,2021,7,92
211,2023-07-27,2023-10-27,-19.65567698720236,33.92224010258781,0.54753875,0.830319,35.90220675,2023,7,92
212,2019-06-22,2019-09-22,-20.140377409179,32.4373999863241,0.5464486,0.1287363,41.3271569,2019,6,92
213,2021-01-04,2021-04-04,34.55248736611584,35.91941060823848,2.31242875,13.8532655,39.46225125,2021,1,90
214,2021-07-14,2021-10-14,22.92781608862413,83.60874881707628,1.398197,0.213712,93.273395,2021,7,92
215,2021-08-13,2021-11-13,-10.38655532738524,-57.59546953196566,1.540185666666667,0.1207383333333333,78.55780716666668,2021,8,92
216,2020-05-28,2020-08-28,-6.897264124119893,-68.96101637514343,1.808166,0.8731148000000001,95.5421748,2020,5,92
217,2021-07-09,2021-10-09,-10.2246214591428,-62.41722719182808,1.579152333333333,0.0246261111111111,57.51251377777778,2021,7,92
218,2022-01-25,2022-04-25,16.973164089089,-98.93925943010218,1.9012645,19.96165058333333,56.53134658333334,2022,1,90
219,2019-03-15,2019-06-15,-11.23177710563424,26.89717445366722,1.137037833333333,0.9724656666666666,91.46831433333334,2019,3,92
220,2023-09-14,2023-12-14,-12.69597836446621,-48.25820903008358,2.816154666666667,1.426173833333333,50.8496965,2023,9,91
221,2020-02-06,2020-05-06,7.663920649652866,40.76110381661996,0.179443,0.000652,31.3427,2020,2,90
222,2020-02-03,2020-05-03,5.070591516366889,38.86947371828899,0.003958,0.001805,23.308742,2020,2,90
223,2020-02-10,2020-05-10,17.83919811944234,96.23994749783486,0.8623666315789474,2.662630526315789,44.19717047368421,2020,2,90
224,2020-07-21,2020-10-21,33.26946895418271,-96.37139341502152,2.053903428571428,3.160217714285714,69.44412414285713,2020,7,92
225,2022-02-25,2022-05-25,16.22631844647,77.77312295100785,0.0006065,2.949367,20.76512,2022,2,89
226,2021-02-16,2021-05-16,-21.98427511280975,-43.20144523933664,0.058311,0.248742,96.085906,2021,2,89
227,2019-07-02,2019-10-02,-17.83485088018461,-44.77988649132541,1.0426934,0.238852,34.79394120000001,2019,7,92
228,2017-05-09,2017-08-09,39.47783410308027,16.34195317058132,1.516857142857143,9.443734142857142,45.27012014285715,2017,5,92
229,2019-04-13,2019-07-13,-24.58670678941402,-62.75663941374242,0.9586225714285715,0.0091761428571428,97.040071,2019,4,91
230,2019-04-05,2019-07-05,-14.81448321457942,-64.07889723335256,0.9983274999999998,1.703473166666667,92.71105933333332,2019,4,91
231,2021-01-27,2021-04-27,18.78721387997129,-95.33819456158166,0.8256835555555555,25.69348427777777,61.31042577777777,2021,1,90
232,2019-04-04,2019-07-04,-8.983996021170448,-63.74597074961241,1.2782685,6.21204975,89.25641325,2019,4,91
233,2019-06-03,2019-09-03,39.76230309358586,28.96746650902617,1.081533529411765,16.86433352941176,61.2309848235294,2019,6,92
234,2021-01-26,2021-04-26,21.40800047668768,-98.96765977028284,1.460418384615385,0.0217200769230769,57.16067392307691,2021,1,90
235,2021-09-19,2021-12-19,-15.13517755642527,-47.1714218547547,2.668967,0.230364,76.165485,2021,9,91
236,2020-01-01,2020-04-01,2.794080762729749,40.18431089349736,1.302372,0.000827,59.73978699999999,2020,1,91
237,2019-08-20,2019-11-20,39.29680435898985,20.46420720456081,0.985359,31.33228071428571,51.88909257142857,2019,8,92
238,2021-06-13,2021-09-13,-4.103309194730151,-50.62735397634936,0.08019825,0.01326325,96.68257825,2021,6,92
239,2019-02-11,2019-05-11,23.57751728510024,-99.31087802657802,1.447204625,0.097569875,57.44646637499999,2019,2,89
240,2022-04-04,2022-07-04,9.160887732915498,19.89234872089264,2.399411,0.029044,47.602099,2022,4,91
241,2020-02-24,2020-05-24,39.43095851985032,20.70940411203253,0.5943715714285716,31.34618071428572,58.79904142857142,2020,2,90
242,2021-05-27,2021-08-27,33.37052555454133,71.8085854014816,1.550090111111111,1.032533333333333,30.28347511111111,2021,5,92
243,2020-02-28,2020-05-28,-25.91338527200524,-58.98185625449156,0.1339403703703704,0.2825670740740741,79.6438711111111,2020,2,90
244,2022-07-15,2022-10-15,-26.12747082759248,-56.00009039392597,0.7614175,0.012139,88.14903774999999,2022,7,92
245,2020-07-04,2020-10-04,-15.78095014075415,-63.85197238497088,0.9342085714285714,1.551088857142857,85.42699485714284,2020,7,92
246,2022-07-12,2022-10-12,-14.33016046363589,30.79444609603641,0.00032,0.319058,24.520552,2022,7,92
247,2020-03-26,2020-06-26,-33.39754213741034,-65.60048969289953,0.33396125,0.20445525,32.74046925,2020,3,92
248,2020-03-06,2020-06-06,-12.8462622004106,32.29406065532839,1.799741625,0.011253,85.39774775,2020,3,92
249,2023-02-27,2023-05-27,-14.42630528456961,-73.85184941604561,1.5413455,0.208838,49.1891295,2023,2,89
250,2019-06-18,2019-09-18,20.41234609922907,80.9150722461037,0.667725,0.056815,22.453758,2019,6,92
251,2022-09-21,2022-12-21,-10.41350470211356,-66.91844440999938,0.001189,0.021647,98.838019,2022,9,91
252,2022-07-02,2022-10-02,39.93431132267615,20.90097020719526,1.475678571428572,1.931617714285714,76.47577942857143,2022,7,92
253,2022-03-22,2022-06-22,-19.17201929348437,47.35125609308233,2.0236885,0.3873335,63.125566,2022,3,92
254,2021-03-21,2021-06-21,-24.11843195292759,-62.95964793113437,0.9421869166666664,0.27924275,87.9578935,2021,3,92
255,2020-02-13,2020-05-13,20.54768161880936,77.30854409773218,0.009419,1.5353995,22.265067,2020,2,90
256,2020-08-27,2020-11-27,-12.85296623030924,-41.19492590828889,0.006062,0.095899,46.500871,2020,8,92
257,2019-05-25,2019-08-25,1.1227737095086,22.74874775411928,2.164956666666666,0.0021243333333333,93.831406,2019,5,92
258,2018-01-21,2018-04-21,35.79186174191607,-0.2137912403367465,0.3692756666666667,23.68579158333333,38.62857491666667,2018,1,90
259,2023-06-02,2023-09-02,-30.66895834243324,-57.98573725210567,0.21253,3.31258525,88.67558975,2023,6,92
260,2021-02-19,2021-05-19,-26.48459149554627,26.84062030254753,0.144425,0.2529386666666667,55.77936666666667,2021,2,89
261,2023-07-13,2023-10-13,-8.352751958189266,-63.51257627825218,1.8860158,4.5017826,82.04042560000002,2023,7,92
262,2022-04-15,2022-07-15,-36.83388408680463,-65.59189888973688,0.698575,0.0640506666666666,22.49456333333333,2022,4,91
263,2019-06-25,2019-09-25,-23.4724148769264,-52.89187197305712,1.025628666666667,1.486139888888889,49.2942488888889,2019,6,92
264,2023-03-21,2023-06-21,-35.64897107561455,-61.02669410213419,0.0865205,0.7671245,52.626675,2023,3,92
265,2021-02-18,2021-05-18,9.606790878229589,20.44318598608555,3.46095,0.015658,35.509735,2021,2,89
266,2021-08-24,2021-11-24,-11.00857622110507,-59.03854956870727,0.674791,0.04932825,83.8088645,2021,8,92
267,2022-07-09,2022-10-09,25.44648367287799,72.51680996203967,0.9340701,0.0139864,41.5782627,2022,7,92
268,2019-08-26,2019-11-26,-11.4653556384106,-59.41795498513308,1.333809933333333,0.0134406666666666,93.95129326666664,2019,8,92
269,2023-01-19,2023-04-19,19.23978963252432,97.3412298041584,0.7544289999999999,0.31023725,55.34805625,2023,1,90
270,2022-08-20,2022-11-20,-13.02181813381521,-59.76662577472443,1.103362846153846,0.0007083076923076,85.43919053846153,2022,8,92
271,2020-07-27,2020-10-27,36.08600519177421,117.9308893779133,1.336918625,0.7387597499999999,61.878532375,2020,7,92
272,2019-05-04,2019-08-04,-30.91871281839653,-65.92345114340044,1.267245285714286,0.0486238571428571,48.31877885714285,2019,5,92
273,2023-03-16,2023-06-16,22.55255932991384,91.2179387317002,2.3766895,4.53235,71.8404175,2023,3,92
