Latitud,Longitudes,Cloudiness Mean,Water percentage Mean,Vegetation percentage Mean,Year,Month,Duration_Days,NDVI_Mean_A,NDVI_Std_A,RGB_Mean_A,RGB_Std_A,VV_Mean_A,VV_Std_A,VH_Mean_A,VH_Std_A,NDVI_Mean_B,NDVI_Std_B,RGB_Mean_B,RGB_Std_B,VV_Mean_B,VV_Std_B,VH_Mean_B,VH_Std_B
-1.1395072321451285,-0.9373973194129278,-0.64525433353993,-0.4409673278458955,-1.058195776735454,0.19228306698811726,-0.01159924714629806,0.7163216085339428,-0.44328315382317685,0.5974657096543314,0.14258412113424418,0.5243492338257372,-0.9417291926955833,0.5823346780617907,-1.1632431293915544,2.083199931084541,-0.3557099396674808,0.796576537802765,0.2957200499353212,0.40336675915842524,-1.0674865159916942,0.2300074246553796,-1.446543106161524,1.4437127525387505
-0.5594788837848752,-1.0381066756548474,1.896849779168543,-0.36932915317085824,1.372275052498259,-1.1635590720308047,0.3871248735076952,0.7163216085339428,1.5123184987593787,-1.4696151023849873,-1.3116354312932692,-1.3733040064682303,1.4598091884699205,-1.0469033758792088,1.2813329094117427,-1.2782082442190168,1.4698475763305459,-1.4573107616897094,-1.268741678041553,-1.37943543719067,1.2322492816624777,-1.1078356393586009,1.1566648982112868,-1.3148987714176474
-0.17791285313664135,-0.9107307104769404,0.8307373467071109,0.5116526163371253,0.7893274844391337,1.5481252060070392,1.5832972354696748,-0.30170651728949077,1.5841922539660194,-1.523103647927679,-1.2266193223632291,-1.1391686943461123,1.2556969543087817,-0.964539228969357,1.265113799185515,-1.1150121773731585,1.5317388977009814,-1.2431627359387918,-1.166670419893504,-1.1089136995881985,1.1695085311518107,-0.9168660495880818,1.204159623832099,-1.0288173648377643
-0.7689734149442068,1.4883345060790791,-1.0288978299279503,-0.43667630721191364,-1.3932973211744288,0.19228306698811726,-1.2077716091082777,-2.337762768936358,-0.15808790165289327,-0.5995373241480794,0.2694189455001302,0.0779317156893861,-0.7660199348681376,-0.9389449690773348,-0.3543507322319492,-0.8334890329095762,-0.3442292388374142,-0.941398235068693,0.4301194903939513,0.10190323551685099,-1.0533550464323307,-1.0338149709258362,-0.6772549835715952,-0.9361275861000147
-0.5127741721920385,0.3766390077795089,1.3853661262590402,-0.4410104028905953,0.8791870835358567,1.5481252060070392,-0.4103233678002913,-0.30170651728949077,0.849981288234903,-0.9523684971528046,-0.7057150573734772,-0.9796725905080744,0.5807644928295629,-0.9741790311175692,0.6905565824372765,-1.0818699217173986,0.8754570212532031,-0.9555446182273325,-0.690855359598173,-0.9920155422851997,0.554354123788042,-0.9723041184957348,0.6510423448069289,-1.0633209235690366
0.8706320479343734,0.9430676049833858,-0.9384546311113194,-0.24218598521802634,-0.9055970203902963,-1.1635590720308047,-1.606495729762271,-1.3197346431129244,-0.3213252889997385,0.4977703863284559,0.34023993798971164,0.28917450079462487,0.05926737866604131,0.19379845600105708,-0.055616624466063455,0.5602059952159458,-0.06259122696711128,0.5932125465449499,0.08510825937699765,0.36560797451697447,0.43406809005450264,0.10842264651748945,0.2521405245953241,0.6592151119295196
-0.6081949795294787,0.3346138206159107,0.11985267892639362,1.0612112723208624,-0.17236849453952624,-1.1635590720308047,-0.4103233678002913,-0.30170651728949077,-0.0828364012064711,0.17677953347700717,-0.22275537291737918,0.018256747462009462,0.24050647094034924,-0.6067133675609907,0.36213809932366137,-0.7228377115360686,-0.1814336976267473,0.06373872730043988,-0.05704084953988111,0.15937662768906763,-0.001479374888672753,-0.35097352655316355,0.10200870413065852,-0.4518234195912914
-0.6554677064489759,-0.9383974505254218,0.049653072848561824,-0.43923439311733514,-0.32765093828655567,-0.48563800252134365,1.1845731148156817,0.7163216085339428,0.007918070916593615,-0.909805649056986,0.28392088335333054,-1.1187072713331536,0.8487937873566566,-1.2466673223238514,1.04029596845089,-1.3484429700859046,-0.46267661589726816,-0.11844004222779525,0.7733316023918554,-0.01875616652036354,0.2693753942158529,0.06194387850649685,0.459692671072399,0.36679140029793444
-1.4043132721781197,1.8075164761267002,0.12190277732108834,-0.4296062436209466,-0.7041984351723101,-0.48563800252134365,-0.8090474884542845,0.7163216085339428,-0.10443650090527475,1.248701658406999,0.46821667995425087,1.4126953367115798,-0.4192624253448066,-0.3795489532874353,-0.8241483952333101,0.3938210906650587,0.1911163984603638,1.0927722612713056,0.19476230090825875,1.346498294137907,-0.11163610179036673,-0.24237131534868459,-0.3817340808289436,0.35408077902885493
-0.38718805659175076,-0.7527114122880254,-0.0210456257265376,-0.44078980439395926,-1.2726019830981972,-0.48563800252134365,1.5832972354696748,-0.30170651728949077,-0.7585885634148357,-0.48694653975344837,1.027511909268058,0.53898205047507,-0.24412542966865985,-0.5342933208290715,-0.1499534698960831,-0.3489058193400136,-0.8501041253478697,-0.2689729442316868,0.9636832741947848,0.6278311603088945,-0.284582205150199,-0.1133362830422271,-0.1988789744367746,0.2315479858561228
